year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,2,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",76.00,19.00,10.00,4.00,0.00,0.00,5.00,0.00,0.00,1440.00,594.00,413.00,0.00,0.00,433.00
2023,2,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",120.00,29.00,21.00,4.00,0.00,0.00,4.00,6.00,0.00,1904.00,998.00,419.00,0.00,0.00,487.00
2023,2,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",22.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,148.00,99.00,0.00,0.00,0.00,49.00
2023,2,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",276.00,32.00,19.00,4.00,0.00,0.00,9.00,1.00,0.00,2923.00,2351.00,178.00,0.00,0.00,394.00
2023,2,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,25.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",339.00,83.00,55.00,10.00,4.00,0.00,14.00,16.00,0.00,6871.00,5331.00,551.00,300.00,0.00,689.00
2023,2,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad Cities International",142.00,21.00,17.00,1.00,0.00,0.00,3.00,2.00,0.00,2334.00,1267.00,125.00,0.00,0.00,942.00
2023,2,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",84.00,10.00,6.00,2.00,0.00,1.00,1.00,3.00,0.00,675.00,234.00,143.00,0.00,26.00,272.00
2023,2,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",73.00,15.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,1116.00,899.00,217.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",102.00,13.00,10.00,3.00,0.00,0.00,0.00,2.00,0.00,1219.00,1033.00,186.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",198.00,44.00,25.00,3.00,0.00,0.00,16.00,2.00,3.00,2569.00,1298.00,173.00,0.00,0.00,1098.00
2023,2,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",116.00,10.00,8.00,2.00,0.00,0.00,0.00,6.00,0.00,612.00,442.00,170.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",99.00,10.00,6.00,4.00,0.00,0.00,0.00,1.00,0.00,639.00,340.00,299.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1927.00,236.00,165.00,68.00,1.00,2.00,0.00,116.00,3.00,22839.00,14267.00,8461.00,23.00,88.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",73.00,13.00,11.00,0.00,0.00,0.00,2.00,3.00,0.00,790.00,587.00,0.00,0.00,0.00,203.00
2023,2,OO,SkyWest Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",22.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,329.00,266.00,63.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",133.00,23.00,14.00,9.00,0.00,0.00,0.00,1.00,0.00,1328.00,973.00,355.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",513.00,111.00,80.00,8.00,0.00,0.00,23.00,5.00,1.00,10407.00,4873.00,3283.00,0.00,0.00,2251.00
2023,2,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",246.00,48.00,34.00,8.00,0.00,0.00,6.00,7.00,0.00,3534.00,2315.00,669.00,0.00,0.00,550.00
2023,2,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",95.00,16.00,8.00,2.00,0.00,0.00,6.00,0.00,1.00,1022.00,518.00,84.00,0.00,0.00,420.00
2023,2,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3136.00,641.00,385.00,47.00,20.00,5.00,184.00,105.00,14.00,59235.00,33862.00,6133.00,1868.00,276.00,17096.00
2023,2,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",47.00,5.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,231.00,208.00,23.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",16.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,193.00,124.00,69.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",700.00,99.00,55.00,7.00,1.00,0.00,36.00,33.00,2.00,5520.00,2343.00,491.00,63.00,0.00,2623.00
2023,2,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1305.00,283.00,175.00,37.00,16.00,1.00,54.00,20.00,1.00,20338.00,11953.00,3327.00,1175.00,96.00,3787.00
2023,2,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",48.00,15.00,4.00,3.00,0.00,0.00,8.00,0.00,0.00,3055.00,1029.00,823.00,0.00,0.00,1203.00
2023,2,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",28.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,46.00,46.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",89.00,7.00,5.00,2.00,0.00,0.00,0.00,5.00,0.00,291.00,247.00,44.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",48.00,11.00,9.00,2.00,0.00,0.00,0.00,5.00,2.00,2084.00,1842.00,242.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",9.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,57.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",56.00,6.00,2.00,0.00,0.00,0.00,4.00,3.00,0.00,647.00,153.00,0.00,0.00,0.00,494.00
2023,2,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",286.00,46.00,32.00,6.00,0.00,0.00,8.00,2.00,0.00,2274.00,1359.00,342.00,0.00,0.00,573.00
2023,2,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",480.00,86.00,54.00,2.00,0.00,0.00,30.00,4.00,3.00,4391.00,2219.00,184.00,0.00,0.00,1988.00
2023,2,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",59.00,7.00,6.00,1.00,0.00,0.00,0.00,3.00,0.00,547.00,262.00,285.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",172.00,29.00,22.00,1.00,0.00,0.00,6.00,10.00,1.00,1553.00,1000.00,112.00,0.00,0.00,441.00
2023,2,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",82.00,14.00,11.00,0.00,0.00,0.00,3.00,0.00,0.00,1108.00,620.00,0.00,0.00,0.00,488.00
2023,2,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",379.00,60.00,32.00,8.00,0.00,1.00,19.00,1.00,0.00,3322.00,1498.00,513.00,0.00,52.00,1259.00
2023,2,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",56.00,4.00,3.00,1.00,0.00,0.00,0.00,4.00,1.00,259.00,187.00,72.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Central Wyoming Regional",28.00,6.00,5.00,1.00,0.00,0.00,0.00,1.00,0.00,158.00,126.00,32.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",28.00,4.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,192.00,174.00,0.00,0.00,18.00,0.00
2023,2,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",263.00,41.00,29.00,8.00,0.00,0.00,4.00,16.00,4.00,2546.00,1521.00,640.00,0.00,0.00,385.00
2023,2,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",24.00,5.00,2.00,0.00,0.00,0.00,3.00,1.00,1.00,153.00,50.00,0.00,0.00,0.00,103.00
2023,2,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",53.00,13.00,10.00,0.00,0.00,0.00,3.00,0.00,0.00,1019.00,671.00,0.00,0.00,0.00,348.00
2023,2,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell Air Center",84.00,12.00,8.00,1.00,0.00,1.00,2.00,1.00,0.00,672.00,445.00,57.00,0.00,91.00,79.00
2023,2,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",28.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,165.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",58.00,9.00,3.00,2.00,0.00,0.00,4.00,4.00,1.00,398.00,48.00,48.00,0.00,0.00,302.00
2023,2,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",722.00,141.00,53.00,6.00,2.00,1.00,79.00,2.00,0.00,10007.00,3020.00,282.00,43.00,26.00,6636.00
2023,2,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",28.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",32.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,207.00,207.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",142.00,19.00,11.00,0.00,0.00,0.00,8.00,2.00,0.00,2581.00,527.00,0.00,0.00,0.00,2054.00
2023,2,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",252.00,42.00,29.00,2.00,0.00,0.00,11.00,5.00,0.00,3060.00,2090.00,58.00,0.00,0.00,912.00
2023,2,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",209.00,41.00,16.00,2.00,1.00,0.00,22.00,3.00,2.00,3256.00,692.00,183.00,125.00,0.00,2256.00
2023,2,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",39.00,9.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,479.00,404.00,0.00,0.00,0.00,75.00
2023,2,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",98.00,15.00,12.00,2.00,0.00,0.00,1.00,2.00,0.00,876.00,483.00,249.00,0.00,0.00,144.00
2023,2,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1693.00,196.00,116.00,37.00,0.00,1.00,42.00,22.00,0.00,12078.00,7107.00,2588.00,0.00,15.00,2368.00
2023,2,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2506.00,547.00,278.00,25.00,42.00,0.00,202.00,36.00,0.00,41352.00,16573.00,2401.00,3101.00,0.00,19277.00
2023,2,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",124.00,27.00,20.00,3.00,0.00,0.00,4.00,1.00,1.00,1460.00,1203.00,71.00,0.00,0.00,186.00
2023,2,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",161.00,27.00,16.00,3.00,0.00,0.00,8.00,2.00,0.00,1583.00,705.00,144.00,0.00,0.00,734.00
2023,2,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",48.00,8.00,4.00,1.00,0.00,0.00,3.00,1.00,0.00,321.00,161.00,34.00,0.00,0.00,126.00
2023,2,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",92.00,14.00,10.00,2.00,0.00,0.00,2.00,1.00,0.00,856.00,640.00,98.00,0.00,0.00,118.00
2023,2,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",611.00,89.00,44.00,9.00,2.00,1.00,33.00,2.00,2.00,4881.00,2342.00,605.00,33.00,40.00,1861.00
2023,2,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",77.00,15.00,9.00,2.00,0.00,0.00,4.00,4.00,0.00,1439.00,701.00,600.00,0.00,0.00,138.00
2023,2,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2327.00,295.00,188.00,62.00,3.00,1.00,41.00,38.00,0.00,21395.00,11897.00,5511.00,299.00,885.00,2803.00
2023,2,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",56.00,9.00,6.00,1.00,0.00,0.00,2.00,0.00,0.00,481.00,335.00,98.00,0.00,0.00,48.00
2023,2,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",455.00,68.00,33.00,8.00,1.00,0.00,26.00,2.00,0.00,5051.00,1415.00,873.00,82.00,0.00,2681.00
2023,2,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",283.00,49.00,23.00,0.00,2.00,1.00,23.00,0.00,0.00,3394.00,1141.00,0.00,63.00,25.00,2165.00
2023,2,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",47.00,7.00,3.00,1.00,0.00,0.00,3.00,1.00,0.00,1200.00,961.00,42.00,0.00,0.00,197.00
2023,2,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",56.00,13.00,8.00,3.00,0.00,0.00,2.00,3.00,0.00,757.00,367.00,147.00,0.00,0.00,243.00
2023,2,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20.00,6.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,418.00,418.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",115.00,26.00,20.00,1.00,0.00,0.00,5.00,3.00,0.00,1793.00,1470.00,119.00,0.00,0.00,204.00
2023,2,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",131.00,27.00,10.00,0.00,0.00,0.00,17.00,0.00,1.00,2199.00,763.00,0.00,0.00,0.00,1436.00
2023,2,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",182.00,29.00,17.00,4.00,0.00,0.00,8.00,5.00,2.00,3488.00,1951.00,822.00,0.00,0.00,715.00
2023,2,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",56.00,11.00,3.00,0.00,0.00,0.00,8.00,2.00,0.00,766.00,253.00,0.00,0.00,0.00,513.00
2023,2,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",56.00,9.00,7.00,1.00,0.00,0.00,1.00,2.00,0.00,671.00,531.00,113.00,0.00,0.00,27.00
2023,2,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",67.00,16.00,14.00,2.00,0.00,0.00,0.00,2.00,1.00,1707.00,916.00,791.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62.00,7.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,303.00,303.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",220.00,43.00,31.00,3.00,0.00,0.00,9.00,2.00,1.00,3442.00,1741.00,814.00,0.00,0.00,887.00
2023,2,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",451.00,90.00,56.00,12.00,0.00,1.00,21.00,3.00,0.00,5432.00,2612.00,721.00,0.00,15.00,2084.00
2023,2,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",55.00,7.00,6.00,1.00,0.00,0.00,0.00,2.00,0.00,416.00,357.00,59.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",28.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,55.00,55.00,0.00,0.00,0.00,0.00
2023,2,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",79.00,16.00,9.00,2.00,1.00,0.00,4.00,4.00,0.00,1532.00,822.00,120.00,231.00,0.00,359.00
2023,2,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",79.00,14.00,8.00,4.00,0.00,0.00,2.00,4.00,0.00,843.00,358.00,445.00,0.00,0.00,40.00
2023,2,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",94.00,24.00,18.00,1.00,1.00,0.00,4.00,1.00,0.00,1188.00,816.00,26.00,103.00,0.00,243.00
2023,2,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",48.00,8.00,5.00,0.00,0.00,0.00,3.00,0.00,0.00,488.00,404.00,0.00,0.00,0.00,84.00
2023,2,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",48.00,6.00,4.00,1.00,0.00,0.00,1.00,3.00,1.00,492.00,405.00,55.00,0.00,0.00,32.00
2023,2,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",130.00,18.00,16.00,0.00,0.00,0.00,2.00,1.00,0.00,943.00,794.00,0.00,0.00,0.00,149.00
2023,2,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",123.00,27.00,21.00,3.00,0.00,0.00,3.00,5.00,0.00,1769.00,1066.00,243.00,0.00,0.00,460.00
2023,2,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",110.00,16.00,14.00,1.00,0.00,0.00,1.00,1.00,0.00,860.00,793.00,39.00,0.00,0.00,28.00
2023,2,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",185.00,52.00,19.43,2.00,9.85,0.00,20.72,0.00,1.00,3159.00,853.00,236.00,372.00,0.00,1698.00
2023,2,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",52.00,8.00,0.57,0.23,2.77,0.00,4.43,1.00,0.00,569.00,97.00,13.00,109.00,0.00,350.00
2023,2,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",28.00,12.00,5.03,0.00,5.93,0.00,1.04,0.00,0.00,479.00,199.00,0.00,218.00,0.00,62.00
2023,2,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",533.00,127.00,45.74,0.08,49.89,0.00,31.29,2.00,2.00,6413.00,2397.00,8.00,1877.00,0.00,2131.00
2023,2,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",708.00,178.00,72.73,0.69,42.51,0.00,62.06,18.00,1.00,10106.00,3749.00,72.00,1464.00,0.00,4821.00
2023,2,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",86.00,14.00,4.65,0.00,3.92,0.00,5.42,0.00,0.00,1082.00,439.00,0.00,203.00,0.00,440.00
2023,2,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",56.00,13.00,8.41,0.00,2.32,0.00,2.27,0.00,0.00,552.00,334.00,0.00,89.00,0.00,129.00
2023,2,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",482.00,95.00,31.78,0.65,27.98,0.00,34.58,1.00,0.00,5590.00,2479.00,32.00,1054.00,0.00,2025.00
2023,2,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",97.00,17.00,8.21,0.00,0.75,0.00,8.04,0.00,1.00,1589.00,565.00,0.00,71.00,0.00,953.00
2023,2,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",891.00,152.00,53.52,5.26,39.35,0.00,53.87,6.00,1.00,7461.00,2412.00,323.00,1648.00,0.00,3078.00
2023,2,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",28.00,12.00,8.42,0.00,1.54,0.00,2.04,2.00,0.00,463.00,328.00,0.00,42.00,0.00,93.00
2023,2,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",103.00,14.00,4.66,0.73,4.80,0.00,3.81,1.00,0.00,945.00,169.00,359.00,147.00,0.00,270.00
2023,2,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",80.00,22.00,5.92,0.00,7.76,0.00,8.32,1.00,0.00,897.00,208.00,0.00,391.00,0.00,298.00
2023,2,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",55.00,12.00,5.13,0.00,1.65,0.00,5.22,0.00,1.00,687.00,367.00,0.00,62.00,0.00,258.00
2023,2,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",243.00,26.00,13.81,0.35,4.96,0.00,6.87,1.00,0.00,1389.00,772.00,12.00,164.00,0.00,441.00
2023,2,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",248.00,52.00,20.74,0.63,12.83,0.00,17.80,1.00,0.00,2720.00,1148.00,93.00,393.00,0.00,1086.00
2023,2,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",196.00,40.00,13.10,0.00,14.16,0.00,12.74,1.00,1.00,2017.00,650.00,0.00,575.00,0.00,792.00
2023,2,UA,United Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",83.00,28.00,13.31,0.00,5.00,0.00,9.69,1.00,0.00,1189.00,604.00,0.00,185.00,0.00,400.00
2023,2,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",577.00,87.00,29.46,0.95,14.77,0.00,41.82,1.00,0.00,5345.00,1938.00,44.00,599.00,0.00,2764.00
2023,2,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",273.00,54.00,18.47,0.71,14.34,0.00,20.47,0.00,0.00,3446.00,1352.00,70.00,506.00,0.00,1518.00
2023,2,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",203.00,44.00,8.43,1.09,12.68,0.00,21.80,0.00,1.00,2448.00,531.00,95.00,505.00,0.00,1317.00
2023,2,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",28.00,4.00,2.11,0.27,1.00,0.00,0.62,0.00,0.00,280.00,84.00,44.00,51.00,0.00,101.00
2023,2,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",184.00,39.00,10.33,0.30,9.23,0.00,19.14,0.00,1.00,2353.00,785.00,6.00,260.00,0.00,1302.00
2023,2,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",412.00,91.00,38.79,0.43,24.32,0.00,27.46,2.00,1.00,5230.00,1971.00,26.00,900.00,0.00,2333.00
2023,2,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",6606.00,1330.00,383.70,57.20,509.24,0.00,379.85,61.00,8.00,91658.00,26956.00,6293.00,24762.00,0.00,33647.00
2023,2,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",585.00,124.00,49.81,1.56,41.72,0.00,30.91,18.00,1.00,7556.00,3282.00,114.00,1657.00,0.00,2503.00
2023,2,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",157.00,32.00,12.16,0.27,7.20,0.00,12.37,0.00,0.00,1762.00,468.00,20.00,319.00,0.00,955.00
2023,2,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",230.00,48.00,17.03,0.40,4.82,0.00,25.76,4.00,0.00,3584.00,1873.00,6.00,192.00,0.00,1513.00
2023,2,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",90.00,24.00,11.04,0.19,10.05,0.00,2.72,1.00,0.00,1642.00,892.00,4.00,462.00,0.00,284.00
2023,2,UA,United Air Lines Inc.,ELP,"El Paso, TX: El Paso International",25.00,6.00,2.84,0.00,0.51,0.00,2.65,0.00,0.00,420.00,176.00,0.00,44.00,0.00,200.00
2023,2,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",92.00,14.00,5.08,0.00,1.02,0.00,7.90,0.00,0.00,830.00,274.00,0.00,28.00,0.00,528.00
2023,2,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5763.00,1197.00,315.49,18.64,539.95,0.00,322.92,50.00,5.00,78028.00,23970.00,1504.00,26812.00,0.00,25742.00
2023,2,UA,United Air Lines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",28.00,4.00,3.11,0.00,0.44,0.00,0.45,0.00,0.00,1030.00,869.00,0.00,80.00,0.00,81.00
2023,2,UA,United Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",66.00,21.00,10.98,0.00,5.02,0.00,5.00,1.00,0.00,1018.00,447.00,0.00,150.00,0.00,421.00
2023,2,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",622.00,135.00,48.47,2.12,39.43,0.00,44.99,1.00,1.00,7661.00,2600.00,90.00,1537.00,0.00,3434.00
2023,2,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",56.00,10.00,2.65,0.00,1.89,0.00,5.46,5.00,0.00,555.00,171.00,0.00,59.00,0.00,325.00
2023,2,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",56.00,13.00,7.17,0.00,0.91,0.00,4.91,0.00,0.00,842.00,591.00,0.00,69.00,0.00,182.00
2023,2,UA,United Air Lines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",28.00,11.00,6.81,0.00,1.71,0.00,2.48,0.00,0.00,735.00,443.00,0.00,98.00,0.00,194.00
2023,2,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",111.00,26.00,10.32,0.00,11.52,0.05,4.10,4.00,0.00,1676.00,552.00,0.00,481.00,15.00,628.00
